repo_name,function_name,language,file_path,line,signature_excerpt,visibility,invocation_type,called_by,reference_count,string_reference_count,live_confidence,notes,owner_review,status
Solution,Ye,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (21 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",23,0,high,,,
Solution,Zt,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (5 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (14 call refs, 0 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (14 call refs, 0 string refs)",35,0,high,,,
Solution,_e,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (16 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",18,0,high,,,
Solution,ar,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (6 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs)",20,0,high,,,
Solution,be,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (7 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (4 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (7 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",22,0,high,,,
Solution,c,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","src/agents/tool-call-classifier.ts (0 call refs, 1 string refs); e2e/browser-pane.e2e.js (0 call refs, 3 string refs); playwright-report/trace/uiMode.C2Efnu2P.js (7 call refs, 0 string refs); playwright-report/trace/snapshot.v8KI4P3m.js (1 call refs, 0 string refs); playwright-report/trace/index.BCnMPevh.js (1 call refs, 0 string refs); playwright-report/trace/sw.bundle.js (11 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (229 call refs, 1 string refs); playwright-report/trace/assets/urlMatch-BYQrIQwR.js (1 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 1 string refs); tests/sprint36-smoke.test.js (0 call refs, 2 string refs); tests/watcher-coverage.test.js (0 call refs, 1 string refs); tests/handoff-repo.test.js (0 call refs, 2 string refs); tests/security-overview-drift.test.js (0 call refs, 3 string refs); tests/sprint31-smoke.test.js (0 call refs, 1 string refs); tests/audit-log.test.js (0 call refs, 1 string refs)",285,20,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,d,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (7 call refs, 2 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (36 call refs, 3 string refs); tests/llm-cli-commands.test.js (0 call refs, 1 string refs); tests/ui/dashboard.test.js (0 call refs, 5 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (36 call refs, 3 string refs)",79,14,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,de,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (16 call refs, 0 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs)",18,0,high,,,
Solution,ee,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (4 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",12,0,high,,,
Solution,et,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (14 call refs, 0 string refs)",14,0,high,,,
Solution,fe,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/uiMode.C2Efnu2P.js (2 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (10 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (2 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",24,0,high,,,
Solution,g,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","src/browser-bridge.js (0 call refs, 1 string refs); playwright-report/trace/uiMode.C2Efnu2P.js (3 call refs, 0 string refs); playwright-report/trace/index.BCnMPevh.js (4 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (13 call refs, 6 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (44 call refs, 4 string refs); tests/watcher.test.js (0 call refs, 2 string refs); tests/ai.test.js (0 call refs, 2 string refs); tests/commands/ai.coverage-additions.test.js (0 call refs, 5 string refs); tests/commands/handoff.coverage-additions.test.js (0 call refs, 1 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (3 call refs, 0 string refs); playwright-report-ui/trace/index.BCnMPevh.js (4 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (44 call refs, 4 string refs)",115,25,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,ht,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (13 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (19 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (1 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (19 call refs, 0 string refs)",53,0,high,,,
Solution,j,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/uiMode.C2Efnu2P.js (5 call refs, 0 string refs); playwright-report/trace/index.BCnMPevh.js (3 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (19 call refs, 0 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (5 call refs, 0 string refs); playwright-report-ui/trace/index.BCnMPevh.js (3 call refs, 0 string refs)",35,0,high,,,
Solution,kt,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/uiMode.C2Efnu2P.js (3 call refs, 0 string refs); playwright-report/trace/sw.bundle.js (2 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (5 call refs, 1 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (13 call refs, 0 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (3 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (2 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (13 call refs, 0 string refs)",41,1,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,le,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (47 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (10 call refs, 0 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (10 call refs, 0 string refs)",69,0,high,,,
Solution,ln,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (5 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (13 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (13 call refs, 0 string refs)",31,0,high,,,
Solution,lr,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (7 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs)",21,0,high,,,
Solution,me,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (4 call refs, 0 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (1 call refs, 0 string refs)",6,0,high,,,
Solution,mt,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,1,"import{v as Ju}from""./defaultSettingsView-D31xz8zv.js"";import""./urlMatch-BYQrIQwR.js"";var vi={exports:{}},Zu=vi.exports,pa;function mt(){return pa||(pa=1,(function(ct,xt){(function(b,pe){ct.exports=pe()})(Zu,(function(){var b=navigator.userAgent,pe=navigator.platform,_=/gecko\/\d/i.test(b),te=/MSIE ",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/uiMode.C2Efnu2P.js (3 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (18 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (11 call refs, 0 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (3 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (11 call refs, 0 string refs)",46,0,high,,,
